"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","#empleo consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle #trabajo https://t.co/GUzQaW58Vm",FALSE,0,NA,2017-03-21 18:11:48,FALSE,NA,"844250204362752001",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","tsdconsulting",0,FALSE,FALSE,NA,NA
"82","RT software_tic :RT Pentaho: https://t.co/Qy7cwM66Jp",FALSE,0,NA,2017-03-21 18:10:35,FALSE,NA,"844249895510949888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dataprix",0,FALSE,FALSE,NA,NA
"83","https://t.co/hbYwxV2bj7",FALSE,1,NA,2017-03-21 18:05:14,FALSE,NA,"844248550410215425",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",2,FALSE,FALSE,NA,NA
"84","RT @KenWoodOnTech: @Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device locat…",FALSE,0,NA,2017-03-21 17:50:37,FALSE,NA,"844244873461071872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ODanielRabelo",6,TRUE,FALSE,NA,NA
"85","Pentaho Ends Machine Learning Gridlock https://t.co/g7TG1vCf5f https://t.co/FzxvPIFjkk",FALSE,0,NA,2017-03-21 17:46:38,FALSE,NA,"844243869252370432",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","GQAdonis2008",0,FALSE,FALSE,NA,NA
"86","Matt Casters, Chief Data Integration confirma vinda ao Pentaho Day 2017 
https://t.co/nK82k74Rbo @mattcasters… https://t.co/Ea58OS4B4l",FALSE,1,NA,2017-03-21 17:39:47,TRUE,NA,"844242143854190592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ambientelivre",1,FALSE,FALSE,NA,NA
"87","@HitachiInsight @HDScorp this innovation will make @Pentaho even more popular https://t.co/zP4CxpTq5s",FALSE,0,"HitachiInsight",2017-03-21 17:22:24,FALSE,NA,"844237773162725376","49654515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harikrishnan71",0,FALSE,FALSE,NA,NA
"88","Vou participar de ""Pentaho Day 2017 - Universidade Positivo"".  Nos vemos no evento! https://t.co/gXdnf2kgt8 via @EventbriteBR",FALSE,1,NA,2017-03-21 17:18:33,FALSE,NA,"844236801481039874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sidnei_baum",0,FALSE,FALSE,NA,NA
"89","RT @HiromuHota: My latest #Pentaho-related blog entry about #webSpoon: https://t.co/S2WsGYDtJV",FALSE,0,NA,2017-03-21 17:14:02,FALSE,NA,"844235663658557440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDSGlobalAccts",7,TRUE,FALSE,NA,NA
"90","RT @Pentaho: RESOURCE: Implementing #Hadoop - 7 Common Mistakes and How to Avoid Them: https://t.co/t5BCuHLevA https://t.co/C5NiD02KDn",FALSE,0,NA,2017-03-21 17:05:55,FALSE,NA,"844233621280047106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GregoMiranda",6,TRUE,FALSE,NA,NA
"91","RT @Pentaho: RESOURCE: Implementing #Hadoop - 7 Common Mistakes and How to Avoid Them: https://t.co/t5BCuHLevA https://t.co/C5NiD02KDn",FALSE,0,NA,2017-03-21 16:55:33,FALSE,NA,"844231015543529472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fdutria",6,TRUE,FALSE,NA,NA
"92","RESOURCE: Implementing #Hadoop - 7 Common Mistakes and How to Avoid Them: https://t.co/t5BCuHLevA https://t.co/C5NiD02KDn",FALSE,5,NA,2017-03-21 16:50:14,FALSE,NA,"844229676046467072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",6,FALSE,FALSE,NA,NA
"93","RT @Pentaho: Find us on stand 46 at #GartnerDA https://t.co/BJNLZY7ikk to talk about the power of data at work https://t.co/hCCZoTke1I",FALSE,0,NA,2017-03-21 16:48:39,FALSE,NA,"844229276270542848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dlandew",1,TRUE,FALSE,NA,NA
"94","Pentaho Ends Machine Learning Gridlock https://t.co/sd4bLSt8Y2 https://t.co/DITbxh3Jfp",FALSE,0,NA,2017-03-21 16:45:01,FALSE,NA,"844228365037060096",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","Microglyphics",0,FALSE,FALSE,NA,NA
"95","Pentaho Ends Machine Learning Gridlock https://t.co/SMge4mOL2Q https://t.co/ttlbPDn2Ga",FALSE,1,NA,2017-03-21 16:29:40,FALSE,NA,"844224501441335296",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","shugert",0,FALSE,FALSE,NA,NA
"96","RT @LaurentDelaisse: L'integration de La plate forme Pentaho dans les environnements Cloud #HDS_fr https://t.co/e0I44Ns9Aq",FALSE,0,NA,2017-03-21 16:28:10,FALSE,NA,"844224122284658688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDS_Fr",2,TRUE,FALSE,NA,NA
"97","RT @HDS_Fr: Retour en images sur notre Hitachi Impact Day au @StadeJeanBouin. Merci à @HitachiInsight @IDCFrance @oxya_corp @Pentaho et @VM…",FALSE,0,NA,2017-03-21 16:12:04,FALSE,NA,"844220069391622145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nr121053",2,TRUE,FALSE,NA,NA
"98","RT @HDS_Fr: Retour en images sur notre Hitachi Impact Day au @StadeJeanBouin. Merci à @HitachiInsight @IDCFrance @oxya_corp @Pentaho et @VM…",FALSE,0,NA,2017-03-21 16:04:55,FALSE,NA,"844218272711151616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoverley",2,TRUE,FALSE,NA,NA
"99","Find us on stand 46 at #GartnerDA https://t.co/BJNLZY7ikk to talk about the power of data at work https://t.co/hCCZoTke1I",FALSE,1,NA,2017-03-21 15:55:06,FALSE,NA,"844215803155300355",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",1,FALSE,FALSE,NA,NA
"100","Pentaho Ends Machine Learning Gridlock https://t.co/zxtUV5Llrd https://t.co/tsOGMYHXwr",FALSE,0,NA,2017-03-21 15:53:07,FALSE,NA,"844215304276381699",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","EnaByte",0,FALSE,FALSE,NA,NA
"101","Pentaho Ends Machine Learning Gridlock https://t.co/FHG8hSuDBS https://t.co/vhBZLKYXRo",FALSE,0,NA,2017-03-21 15:51:19,FALSE,NA,"844214847810232320",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","ypsYash",0,FALSE,FALSE,NA,NA
"102","RT @ventanaresearch: @dmenningerVR Finds @Pentaho 7.0 combines #DataPrep with Visualization https://t.co/UOGd1LnAfx https://t.co/Oh3CbeMutn",FALSE,0,NA,2017-03-21 15:49:10,FALSE,NA,"844214309798346752",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DonnaPrlich",2,TRUE,FALSE,NA,NA
"103","RT @Pentaho: Pentaho Community: Latest blog from @HDScorp details some exciting news! Check it out: https://t.co/NAtQFodeWW",FALSE,0,NA,2017-03-21 15:46:35,FALSE,NA,"844213656107864064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GregoMiranda",3,TRUE,FALSE,NA,NA
"104","Innovating in the Pentaho Open Source Community https://t.co/MflBMwjjDU https://t.co/a0C0LHzCZS",FALSE,0,NA,2017-03-21 15:39:41,FALSE,NA,"844211921591058432",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","jeffhds",0,FALSE,FALSE,NA,NA
"105","Innovating in the Pentaho Open Source Community https://t.co/BcR5XU8vZd https://t.co/cUJNmFoSca",FALSE,0,NA,2017-03-21 15:33:46,FALSE,NA,"844210431069638657",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","Michael__Goode",0,FALSE,FALSE,NA,NA
"106","Pentaho ends #machinelearning gridlock https://t.co/mxz1Ug8UvW https://t.co/vGl4Mjf7zU",FALSE,2,NA,2017-03-21 15:25:00,FALSE,NA,"844208226669395968",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","MMinevich",0,FALSE,FALSE,NA,NA
"107","RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…",FALSE,0,NA,2017-03-21 15:22:02,FALSE,NA,"844207479571402753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDSGlobalAccts",7,TRUE,FALSE,NA,NA
"108","Retour en images sur notre Hitachi Impact Day au @StadeJeanBouin. Merci à @HitachiInsight @IDCFrance @oxya_corp… https://t.co/O4V4dZ4Fwf",FALSE,3,NA,2017-03-21 15:16:31,TRUE,NA,"844206090879488004",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDS_Fr",2,FALSE,FALSE,NA,NA
"109","The Holy Grail of Analytics is the Value between Data and Insight - Pentaho https://t.co/MRMUMByxEi via @Pentaho by @DonnaPrlich",FALSE,0,NA,2017-03-21 15:05:58,FALSE,NA,"844203434727432192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_annakopytko",0,FALSE,FALSE,NA,NA
"110","Pentaho Ends Machine Learning Gridlock https://t.co/t3HF8EZbHZ https://t.co/7cwESmT2zh",FALSE,0,NA,2017-03-21 15:04:23,FALSE,NA,"844203037996580865",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","DataSciSociety",0,FALSE,FALSE,NA,NA
"111","Start your #BigData Journey with #Cloudera, #Docker and #Pentaho BA https://t.co/DDWvbs7Xhh #hadoop https://t.co/7WILXBNaXv",FALSE,0,NA,2017-03-21 15:00:45,FALSE,NA,"844202123227217920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","GavLaaaaaaaa",0,FALSE,FALSE,NA,NA
"112","RT @Pentaho: Standing room only for session on It’s Not Just About Visualisation or Business Analytics, with  @Wael_Elrifai at #GartnerDA i…",FALSE,0,NA,2017-03-21 14:44:57,FALSE,NA,"844198148037885952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fasfionM",4,TRUE,FALSE,NA,NA
"113","Pentaho Community: Latest blog from @HDScorp details some exciting news! Check it out: https://t.co/NAtQFodeWW",FALSE,3,NA,2017-03-21 14:35:14,FALSE,NA,"844195703270395904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",3,FALSE,FALSE,NA,NA
"114","RT @ExtrasysUK: In #BigData, the devil is in the details! Learn how to analyze your #data in a matter of minutes with #Pentaho
https://t.co…",FALSE,0,NA,2017-03-21 14:25:56,FALSE,NA,"844193362848763904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobeeCarrillo",1,TRUE,FALSE,NA,NA
"115","Pentaho Ends Machine Learning Gridlock https://t.co/vCyUJwTVMa https://t.co/qiOBirEAo8",FALSE,0,NA,2017-03-21 14:23:11,FALSE,NA,"844192671476465664",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","GetPonos",0,FALSE,FALSE,NA,NA
"116","Standing room only for session on It’s Not Just About Visualisation or Business Analytics, with  @Wael_Elrifai at… https://t.co/xyFuk4QXTM",FALSE,2,NA,2017-03-21 14:22:15,TRUE,NA,"844192433525182464",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",4,FALSE,FALSE,NA,NA
"117","Pentaho Ends Machine Learning Gridlock https://t.co/TRgQdgywck https://t.co/6gp1xz50ST",FALSE,0,NA,2017-03-21 13:58:54,FALSE,NA,"844186558538440708",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","FranzZauner1",0,FALSE,FALSE,NA,NA
"118","RT @RGarciadelPoyo: #AI and #IoT excite, but it’s still a #bigdata world https://t.co/YH8AnfYkTd @SiliconANGLE #data #analytics @DonnaPrlic…",FALSE,0,NA,2017-03-21 13:25:45,FALSE,NA,"844178217871327235",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",1,TRUE,FALSE,NA,NA
"119","RT @ventanaresearch: @dmenningerVR Finds @Pentaho 7.0 combines #DataPrep with Visualization https://t.co/UOGd1LnAfx https://t.co/Oh3CbeMutn",FALSE,0,NA,2017-03-21 13:20:22,FALSE,NA,"844176862133735426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marksmithvr",2,TRUE,FALSE,NA,NA
"120","#AI and #IoT excite, but it’s still a #bigdata world https://t.co/YH8AnfYkTd @SiliconANGLE #data #analytics @DonnaPrlich @Pentaho",FALSE,3,NA,2017-03-21 13:19:57,FALSE,NA,"844176758022782976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RGarciadelPoyo",1,FALSE,FALSE,NA,NA
"121","#inergyas #GartnerDA ETL? Pentaho gaat verder het pad op van data discovery en mining https://t.co/zfgv5pX4el",FALSE,0,NA,2017-03-21 13:16:09,FALSE,NA,"844175801851559937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richardk0",0,FALSE,FALSE,NA,NA
"122","JEBS WEB confirma apoio como patrocinadora do Pentaho Day 2017!  https://t.co/4MfsqyTqZj",FALSE,0,NA,2017-03-21 13:04:49,FALSE,NA,"844172947560562688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joao_paulo_neto",0,FALSE,FALSE,NA,NA
"123","JEBS WEB confirma apoio como patrocinadora do Pentaho Day 2017! https://t.co/vcVK1OQfYy",FALSE,0,NA,2017-03-21 13:04:07,FALSE,NA,"844172771462713344",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","joao_paulo_neto",0,FALSE,FALSE,NA,NA
"124","Pentaho Ends Machine Learning Gridlock https://t.co/eV7s04LjO0 https://t.co/BqeGAja2af",FALSE,0,NA,2017-03-21 12:43:18,FALSE,NA,"844167534966423552",NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>","kjitenk",0,FALSE,FALSE,NA,NA
"125","RT @rshomair: My brain is now trained RT @Forbes: How to train a machine brain, Pentaho's 4 pillars of AI
https://t.co/dCkNtVD3gK https://t…",FALSE,0,NA,2017-03-21 12:15:49,FALSE,NA,"844160616663343105",NA,"<a href=""http://www.corriere.it"" rel=""nofollow"">MyBrainIs</a>","mybrainis",8,TRUE,FALSE,NA,NA
"126","#empleo #trabajo Consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle https://t.co/fYELRdIKcB",FALSE,0,NA,2017-03-21 12:12:29,FALSE,NA,"844159779115335680",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","tsdconsulting",0,FALSE,FALSE,NA,NA
"127","Nice! GrayMatter provides Pentaho Services to customers across the globe! https://t.co/2zkzHmHDM5 https://t.co/pqLBz4KQDH",FALSE,1,NA,2017-03-21 11:48:13,FALSE,NA,"844153672833552384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","graymatterindia",0,FALSE,FALSE,NA,NA
"128","@KenWoodOnTech I have a built a simple proto to demo pro active health care with a used Wii Balance board :)… https://t.co/xmVnT4vj4I",FALSE,0,"KenWoodOnTech",2017-03-21 11:46:53,TRUE,"843942695957487616","844153334600810496","360879783","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bijucyborg",0,FALSE,FALSE,NA,NA
"129","Enhanced data driven insights with GrayMatter expertise delivered on Pentaho BI platform successfully worldwide… https://t.co/qtEdgcyQ0t",FALSE,1,NA,2017-03-21 11:44:38,TRUE,NA,"844152767992094720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","graymatterindia",0,FALSE,FALSE,NA,NA
"130","Big Data at Cloud Scale: How @Pentaho delivers the promise of #BigData in the Cloud https://t.co/yKhExP37P3 https://t.co/E3U2xC3VeZ",FALSE,0,NA,2017-03-21 11:40:29,FALSE,NA,"844151725145706497",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Ashnikbiz",0,FALSE,FALSE,NA,NA
"131","Do you want to know what The Municipal Transparency Portal is? Check out this Portuguese Govt. initiative w/… https://t.co/OCXPzlJcy7",FALSE,0,NA,2017-03-21 11:17:34,TRUE,NA,"844145956526444547",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xpandit_UK",0,FALSE,FALSE,NA,NA
"132","Innovating in the Pentaho Open Source Community https://t.co/zEMmRzR2sB https://t.co/r0NTbNcduI",FALSE,0,NA,2017-03-21 10:40:14,FALSE,NA,"844136562187108354",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","Fraenk1893",0,FALSE,FALSE,NA,NA
"133","RT @HDS_Fr: Le #DataMartAsAservice par @Pentaho @opentoile https://t.co/vbZisYvYKO",FALSE,0,NA,2017-03-21 10:34:16,FALSE,NA,"844135061574291458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentDelaisse",4,TRUE,FALSE,NA,NA
"134","RT @HDS_Fr: Le #DataMartAsAservice par @Pentaho @opentoile https://t.co/vbZisYvYKO",FALSE,0,NA,2017-03-21 10:27:45,FALSE,NA,"844133419919593472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opentoile",4,TRUE,FALSE,NA,NA
"135","RT @HDS_Fr: Le #DataMartAsAservice par @Pentaho @opentoile https://t.co/vbZisYvYKO",FALSE,0,NA,2017-03-21 10:25:01,FALSE,NA,"844132733865672704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nr121053",4,TRUE,FALSE,NA,NA
"136","Le #DataMartAsAservice par @Pentaho @opentoile https://t.co/vbZisYvYKO",FALSE,0,NA,2017-03-21 10:21:33,FALSE,NA,"844131861219721216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HDS_Fr",4,FALSE,FALSE,NA,NA
"137","RT @nr121053: Présentation Pentaho à Hitachi Impact Day @HDS_Fr @opentoile https://t.co/ZbuZCKi0CZ",FALSE,0,NA,2017-03-21 10:19:34,FALSE,NA,"844131360365338624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HDS_Fr",2,TRUE,FALSE,NA,NA
"138","RT @LaurentDelaisse: L'integration de La plate forme Pentaho dans les environnements Cloud #HDS_fr https://t.co/e0I44Ns9Aq",FALSE,0,NA,2017-03-21 10:18:25,FALSE,NA,"844131072023674880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nr121053",2,TRUE,FALSE,NA,NA
"139","RT @nr121053: Présentation Pentaho à Hitachi Impact Day @HDS_Fr @opentoile https://t.co/ZbuZCKi0CZ",FALSE,0,NA,2017-03-21 10:17:50,FALSE,NA,"844130927345393665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentDelaisse",2,TRUE,FALSE,NA,NA
"140","L'integration de La plate forme Pentaho dans les environnements Cloud #HDS_fr https://t.co/e0I44Ns9Aq",FALSE,0,NA,2017-03-21 10:17:27,FALSE,NA,"844130828020039680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentDelaisse",2,FALSE,FALSE,NA,NA
"141","Présentation Pentaho à Hitachi Impact Day @HDS_Fr @opentoile https://t.co/ZbuZCKi0CZ",FALSE,2,NA,2017-03-21 10:16:08,FALSE,NA,"844130497122975744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nr121053",2,FALSE,FALSE,NA,NA
"142","Sébastien Cognet on stage pour la plateforme Pentaho #HDSFrance https://t.co/2Uphh0ZnbX",FALSE,0,NA,2017-03-21 10:13:16,FALSE,NA,"844129776310894592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentDelaisse",0,FALSE,FALSE,NA,NA
"143","RT @AegisBigdata: 15 interesting #BigData #Technology developments we should know about: From @CouchBase &amp; @Pentaho to @Tableau https://t.c…",FALSE,0,NA,2017-03-21 10:00:36,FALSE,NA,"844126589617168384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","simplelists1",3,TRUE,FALSE,NA,NA
"144","RT @AegisBigdata: 15 interesting #BigData #Technology developments we should know about: From @CouchBase &amp; @Pentaho to @Tableau https://t.c…",FALSE,0,NA,2017-03-21 10:00:01,FALSE,NA,"844126442623590400",NA,"<a href=""http://null.hosemedownwithdata.us"" rel=""nofollow"">HoseMeDownWithData</a>","dataproblems",3,TRUE,FALSE,NA,NA
"145","RT @AegisBigdata: 15 interesting #BigData #Technology developments we should know about: From @CouchBase &amp; @Pentaho to @Tableau https://t.c…",FALSE,0,NA,2017-03-21 09:59:42,FALSE,NA,"844126360406835201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdvocoSoftwares",3,TRUE,FALSE,NA,NA
"146","15 interesting #BigData #Technology developments we should know about: From @CouchBase &amp; @Pentaho to @Tableau… https://t.co/nEaO8tDHdl",FALSE,2,NA,2017-03-21 09:56:01,TRUE,NA,"844125437148250113",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AegisBigdata",3,FALSE,FALSE,NA,NA
"147","RT @HiromuHota: My latest #Pentaho-related blog entry about #webSpoon: https://t.co/S2WsGYDtJV",FALSE,0,NA,2017-03-21 09:49:27,FALSE,NA,"844123783631949824",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pug_dach",7,TRUE,FALSE,NA,NA
"148","RT @KenWoodOnTech: @Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device locat…",FALSE,0,NA,2017-03-21 09:49:05,FALSE,NA,"844123688383451136",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pug_dach",6,TRUE,FALSE,NA,NA
"149","RT @KenWoodOnTech: @Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device locat…",FALSE,0,NA,2017-03-21 09:48:23,FALSE,NA,"844123515368411136",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","itnovum",6,TRUE,FALSE,NA,NA
